name,response,prompt
Tony, Deploy flaps!,<<NO PROMPT>>
Tony," Hi, Rhodey, it's me.", Hello?
Tony," I'm sorry, it is me. You asked. What you were asking about is me.", It's who?
Tony, This is not a piece of equipment. I'm in it. It's a suit. It's me!," No, see, this isn't a game. You do not send civilian equipment into my active war zone. You understand that?"
Tony," Hey, thanks."," Tony, you still there?"
Tony," Yeah, well, technically, he hit me. Now are you going to come by and see what I'm working on?"," Oh, my God, you crazy son of a bitch. You owe me a plane. You know that, right?"
Tony, Training exercise. Isn't that the usual BS?," No, no, no, no, no, no, the less I know, the better. Now, what am I supposed to tell the press?"
Tony, Hey!," It's not that simple. An unfortunate training exercise involving an F-22 Raptor occurred yesterday. I am pleased to report that the pilot was not injured. As for the unexpected turn of events on the ground in Gulmira, it is still unclear who or what intervened, but I can assure you that the United States government was not involved."
Tony," Be gentle. This is my first time. I designed this to come off, so... Hey. I really should be able to..."," It is a tight fit, sir. Sir, the more you struggle, the more this is going to hurt."
Tony, Let's face it. This is not the worst thing you've caught me doing., What's going on here?
Tony," Hey. You busy? You mind if I send you on an errand? I need you to go to my office. You're going to hack into the mainframe and you're going to retrieve all the recent shipping manifests. This is a lock chip. This'll get you in. It's probably under Executive Files. If not, they put it on a ghost drive, in which case you need to look for the lowest numeric heading.","  Set up Sector 16 underneath the arc reactor, and I'm going to want this data masked. Recruit our top engineers. I want a prototype right away."
Tony," Same drill. They've been dealing under the table, and I'm going to stop them. I'm going to find my weapons and destroy them.", And what do you plan to do with this information if I bring it back here?
Tony, There is nothing except this. There's no art opening. There is no benefit. There is nothing to sign. There is the next mission and nothing else.," Tony, you know that I would help you with anything, but I cannot help you if you're going to start all of this again."
Tony," You stood by my side all these years while I reaped the benefits of destruction. And now that I'm trying to protect the people that I put in harm's way, you're going to walk out?"," Is that so? Well, then, I quit. "
Tony," I shouldn't be alive, unless it was for a reason. I'm not crazy, Pepper. I just finally know what I have to do. And I know in my heart that it's right."," You're going to kill yourself, Tony. I'm not going to be a part of it."
Tony,  Good boy.,"  I don't know. He's not answering his phone. Please go over there and make sure everything's okay. Thank you, Rhodey. I know a shortcut."
Tony, Where's Pepper?, Tony? Tony? Tony? Tony? Tony! Tony! You okay?
Tony, That's not going to be enough., She's fine. She's with five agents. They're about to arrest Obadiah.
Tony," Not bad, huh? Let's do it.", That's the coolest thing I've ever seen.
Tony, Keep the skies clear., You need me to do anything else?
Tony, How do you think the Mark One chest piece is going to hold up?, I thought it'd be bigger.
Tony, Keep me posted. Pepper!," The suit's at 48% power and falling, sir. That chest piece was never designed for sustained flight."
Tony, I'm fine. How are...," Tony! Tony, are you okay?"
Tony," I know. Listen, you'd better get out of there."," Obadiah, he's gone insane!"
Tony, Get out of there right now!, He built a suit.
Tony, Stane!, Where do you think you're going? Your services are no longer required.
Tony, Put them down!, I love this suit!
Tony, Divert power to chest RT.," Collateral damage, Tony."
Tony," Lady! No, no, no, no, no, no!", Power reduced to 19%.
Tony, Duly noted. Take me to maximum altitude.," Sir, it appears that his suit can fly."
Tony, I know the math! Do it!," With only 15% power, the odds of reaching that--"
Tony, Climb!," Thirteen percent power, sir."
Tony, Keep going!, Eleven percent.
Tony, Just leave it on the screen! Stop telling me!, Seven percent power.
Tony, How'd you solve the icing problem?," You had a great idea, Tony, but my suit is more advanced in every way!"
Tony, Might want to look into it., Icing problem?
Tony, Woah! Potts!, Two percent. We are now running on emergency backup power.
Tony, I'm almost out of power. I've got to get out of this thing. I'll be right there.," Tony! Oh, my God, are you okay?"
Tony, Weapons status?, Nice try!
Tony, Flares!, Repulsors offline. Missiles offline.
Tony, Potts?," Very clever, Tony."
Tony, This isn't working. We're going to have to overload the reactor and blast the roof., Tony!
Tony," You're going to do it. Go to the central console, open up all the circuits. When I get clear of the roof, I'll let you know. You're going to hit the master bypass button. It's going to fry everything up here."," Well, how are you going to do that?"
Tony, Make sure you wait till I clear the roof. I'll buy you some time. This looks important! , Okay. I'm going in now.
Tony, Pepper!," How ironic, Tony! Trying to rid the world of weapons, you gave it its best one ever!"
Tony, Time to hit the button!, And now I'm going to kill you with it! You ripped out my targeting system!
Tony, Just do it!," Hold still, you little prick!"
Tony, Push it!, You'll die!
Tony," ""Iron Man."" That's kind of catchy. It's got a nice ring to it. I mean, it's not technically accurate. The suit's a gold-titanium alloy, but it's kind of evocative, the imagery, anyway.","  You've all received the official statement of what occurred at Stark Industries last night. There have been unconfirmed reports that a robotic prototype malfunctioned and caused damage to the arc reactor. Fortunately, a member of Tony's personal security staff..."
Tony, Okay?, Here's your alibi.
Tony, Yeah., You were on your yacht.
Tony," See, I was thinking maybe we should say it was just Pepper and me alone on the island."," We have port papers that put you in Avalon all night, and sworn statements from 50 of your guests."
Tony, All right., That's what happened.
Tony, There's nothing about Stane here.," Just read it, word for word."
Tony," But what about the whole cover story that it's a bodyguard? He's my... I mean, is that... That's kind of flimsy, don't you think?", That's being handled. He's on vacation. Small aircraft have such a poor safety record.
Tony," You know, it's actually not that bad. Even I don't think I'm Iron Man.", Right. Let's get this show on the road.
Tony, Am so., You're not Iron Man.
Tony," All right, suit yourself. You know, if I were Iron Man, I'd have this girlfriend who knew my true identity. She'd be a wreck, 'cause she'd always be worrying that I was going to die, yet so proud of the man I'd become. She'd be wildly conflicted, which would only make her more crazy about me. Tell me you never think about that night.", You're not.
Tony, You know., What night?
Tony," Yes, that will be all, Miss Potts."," Are you talking about the night that we danced and went up on the roof, and then you went downstairs to get me a drink, and you left me there, by myself? Is that the night you're talking about? Thought so. Will that be all, Mr. Stark?"
Tony, Thank you. Been a while since I was in front of you. I figure I'll stick to the cards this time. There's been speculation that I was involved in the events that occurred on the freeway and the rooftop...," And now, Mr. Stark has prepared a statement. He will not be taking any questions."
Tony," I know that it's confusing. It is one thing to question the official story, and another thing entirely to make wild accusations, or insinuate that I'm a superhero."," I'm sorry, Mr. Stark, but do you honestly expect us to believe that that was a bodyguard in a suit that conveniently appeared, despite the fact that you..."
Tony," Didn't? Well, good, because that would be outlandish and fantastic. I'm just not the hero type. Clearly. With this laundry list of character defects, all the mistakes I've made, largely public.", I never said you were a superhero.
Tony," Yeah, okay. Yeah. The truth is... I am Iron Man."," Just stick to the cards, man."
Tony, Jarvis!,<<NO PROMPT>>
Tony, Who the hell are you?," ""I am Iron Man."" You think you're the only superhero in the world? Mr. Stark, you've become part of a bigger universe. You just don't know it yet."
Tony,  Ah.,"  Nick Fury, Director of S.H.I.E.L.D."
Tony, Been a while since I was up here in front of you. Maybe I’ll do us all a favour and just stick to the cards. There’s been some speculation that I was somehow involved in the events that occurred on the freeway and on the rooftop…, I'm here to talk to you about the Avengers Initiative.
